,datetime,pm,name
11437,2020-04-28 07:00:00+07:00,28.0,"Din Daeng , Din Daeng , Bangkok"
11438,2020-04-29 07:00:00+07:00,31.0,"Din Daeng , Din Daeng , Bangkok"
11439,2020-04-30 07:00:00+07:00,24.0,"Din Daeng , Din Daeng , Bangkok"
11440,2020-05-01 07:00:00+07:00,16.0,"Din Daeng , Din Daeng , Bangkok"
11441,2020-05-02 07:00:00+07:00,14.0,"Din Daeng , Din Daeng , Bangkok"
11442,2020-05-03 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11443,2020-05-04 07:00:00+07:00,17.0,"Din Daeng , Din Daeng , Bangkok"
11444,2020-05-05 07:00:00+07:00,19.0,"Din Daeng , Din Daeng , Bangkok"
11445,2020-05-06 07:00:00+07:00,16.0,"Din Daeng , Din Daeng , Bangkok"
11446,2020-05-07 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11447,2020-05-08 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11448,2020-05-09 07:00:00+07:00,8.0,"Din Daeng , Din Daeng , Bangkok"
11449,2020-05-10 07:00:00+07:00,8.0,"Din Daeng , Din Daeng , Bangkok"
11450,2020-05-11 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11451,2020-05-12 07:00:00+07:00,18.0,"Din Daeng , Din Daeng , Bangkok"
11452,2020-05-13 07:00:00+07:00,15.0,"Din Daeng , Din Daeng , Bangkok"
11453,2020-05-14 07:00:00+07:00,14.0,"Din Daeng , Din Daeng , Bangkok"
11454,2020-05-15 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11455,2020-05-16 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11456,2020-05-17 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11457,2020-05-18 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11458,2020-05-19 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11459,2020-05-20 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11460,2020-05-21 07:00:00+07:00,15.0,"Din Daeng , Din Daeng , Bangkok"
11461,2020-05-22 07:00:00+07:00,22.0,"Din Daeng , Din Daeng , Bangkok"
11462,2020-05-23 07:00:00+07:00,23.0,"Din Daeng , Din Daeng , Bangkok"
11463,2020-05-24 07:00:00+07:00,26.0,"Din Daeng , Din Daeng , Bangkok"
11464,2020-05-25 07:00:00+07:00,23.0,"Din Daeng , Din Daeng , Bangkok"
11465,2020-05-26 07:00:00+07:00,20.0,"Din Daeng , Din Daeng , Bangkok"
11466,2020-05-27 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11467,2020-05-28 07:00:00+07:00,9.0,"Din Daeng , Din Daeng , Bangkok"
11468,2020-05-29 07:00:00+07:00,15.0,"Din Daeng , Din Daeng , Bangkok"
11469,2020-05-30 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11470,2020-05-31 07:00:00+07:00,9.0,"Din Daeng , Din Daeng , Bangkok"
11471,2020-06-01 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11472,2020-06-02 07:00:00+07:00,9.0,"Din Daeng , Din Daeng , Bangkok"
11473,2020-06-03 07:00:00+07:00,9.0,"Din Daeng , Din Daeng , Bangkok"
11474,2020-06-04 07:00:00+07:00,12.0,"Din Daeng , Din Daeng , Bangkok"
11475,2020-06-05 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11476,2020-06-06 07:00:00+07:00,9.0,"Din Daeng , Din Daeng , Bangkok"
11477,2020-06-07 07:00:00+07:00,4.0,"Din Daeng , Din Daeng , Bangkok"
11478,2020-06-08 07:00:00+07:00,9.0,"Din Daeng , Din Daeng , Bangkok"
11479,2020-06-09 07:00:00+07:00,9.0,"Din Daeng , Din Daeng , Bangkok"
11480,2020-06-10 07:00:00+07:00,7.0,"Din Daeng , Din Daeng , Bangkok"
11481,2020-06-11 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11482,2020-06-12 07:00:00+07:00,8.0,"Din Daeng , Din Daeng , Bangkok"
11483,2020-06-13 07:00:00+07:00,8.0,"Din Daeng , Din Daeng , Bangkok"
11484,2020-06-14 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11485,2020-06-15 07:00:00+07:00,9.0,"Din Daeng , Din Daeng , Bangkok"
11486,2020-06-16 07:00:00+07:00,9.0,"Din Daeng , Din Daeng , Bangkok"
11487,2020-06-17 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11488,2020-06-18 07:00:00+07:00,12.0,"Din Daeng , Din Daeng , Bangkok"
11489,2020-06-19 07:00:00+07:00,12.0,"Din Daeng , Din Daeng , Bangkok"
11490,2020-06-20 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11491,2020-06-21 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11492,2020-06-22 07:00:00+07:00,14.0,"Din Daeng , Din Daeng , Bangkok"
11493,2020-06-23 07:00:00+07:00,14.0,"Din Daeng , Din Daeng , Bangkok"
11494,2020-06-24 07:00:00+07:00,15.0,"Din Daeng , Din Daeng , Bangkok"
11495,2020-06-25 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11496,2020-06-26 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11497,2020-06-27 07:00:00+07:00,12.0,"Din Daeng , Din Daeng , Bangkok"
11498,2020-06-28 07:00:00+07:00,9.0,"Din Daeng , Din Daeng , Bangkok"
11499,2020-06-29 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11500,2020-06-30 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11501,2020-07-01 07:00:00+07:00,9.0,"Din Daeng , Din Daeng , Bangkok"
11502,2020-07-02 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11503,2020-07-03 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11504,2020-07-04 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11505,2020-07-05 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11506,2020-07-06 07:00:00+07:00,9.0,"Din Daeng , Din Daeng , Bangkok"
11507,2020-07-07 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11508,2020-07-08 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11509,2020-07-09 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11510,2020-07-10 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11511,2020-07-11 07:00:00+07:00,9.0,"Din Daeng , Din Daeng , Bangkok"
11512,2020-07-12 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11513,2020-07-13 07:00:00+07:00,9.0,"Din Daeng , Din Daeng , Bangkok"
11514,2020-07-14 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11515,2020-07-15 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11516,2020-07-16 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11517,2020-07-17 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11518,2020-07-18 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11519,2020-07-19 07:00:00+07:00,8.0,"Din Daeng , Din Daeng , Bangkok"
11520,2020-07-20 07:00:00+07:00,14.0,"Din Daeng , Din Daeng , Bangkok"
11521,2020-07-21 07:00:00+07:00,15.0,"Din Daeng , Din Daeng , Bangkok"
11522,2020-07-22 07:00:00+07:00,16.0,"Din Daeng , Din Daeng , Bangkok"
11523,2020-07-23 07:00:00+07:00,12.0,"Din Daeng , Din Daeng , Bangkok"
11524,2020-07-24 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11525,2020-07-25 07:00:00+07:00,14.0,"Din Daeng , Din Daeng , Bangkok"
11526,2020-07-26 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11527,2020-07-27 07:00:00+07:00,8.0,"Din Daeng , Din Daeng , Bangkok"
11528,2020-07-28 07:00:00+07:00,8.0,"Din Daeng , Din Daeng , Bangkok"
11529,2020-07-29 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11530,2020-07-30 07:00:00+07:00,8.0,"Din Daeng , Din Daeng , Bangkok"
11531,2020-07-31 07:00:00+07:00,7.0,"Din Daeng , Din Daeng , Bangkok"
11532,2020-08-01 07:00:00+07:00,8.0,"Din Daeng , Din Daeng , Bangkok"
11533,2020-08-02 07:00:00+07:00,7.0,"Din Daeng , Din Daeng , Bangkok"
11534,2020-08-03 07:00:00+07:00,9.0,"Din Daeng , Din Daeng , Bangkok"
11535,2020-08-04 07:00:00+07:00,9.0,"Din Daeng , Din Daeng , Bangkok"
11536,2020-08-05 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11537,2020-08-06 07:00:00+07:00,15.0,"Din Daeng , Din Daeng , Bangkok"
11538,2020-08-07 07:00:00+07:00,16.0,"Din Daeng , Din Daeng , Bangkok"
11539,2020-08-08 07:00:00+07:00,12.0,"Din Daeng , Din Daeng , Bangkok"
11540,2020-08-09 07:00:00+07:00,12.0,"Din Daeng , Din Daeng , Bangkok"
11541,2020-08-10 07:00:00+07:00,9.0,"Din Daeng , Din Daeng , Bangkok"
11542,2020-08-11 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11543,2020-08-12 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11544,2020-08-13 07:00:00+07:00,12.0,"Din Daeng , Din Daeng , Bangkok"
11545,2020-08-14 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11546,2020-08-15 07:00:00+07:00,15.0,"Din Daeng , Din Daeng , Bangkok"
11547,2020-08-16 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11548,2020-08-17 07:00:00+07:00,15.0,"Din Daeng , Din Daeng , Bangkok"
11549,2020-08-18 07:00:00+07:00,16.0,"Din Daeng , Din Daeng , Bangkok"
11550,2020-08-19 07:00:00+07:00,15.0,"Din Daeng , Din Daeng , Bangkok"
11551,2020-08-20 07:00:00+07:00,21.0,"Din Daeng , Din Daeng , Bangkok"
11552,2020-08-21 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11553,2020-08-22 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11554,2020-08-23 07:00:00+07:00,9.0,"Din Daeng , Din Daeng , Bangkok"
11555,2020-08-24 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11556,2020-08-25 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11557,2020-08-26 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11558,2020-08-27 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11559,2020-08-28 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11560,2020-08-29 07:00:00+07:00,15.0,"Din Daeng , Din Daeng , Bangkok"
11561,2020-08-30 07:00:00+07:00,16.0,"Din Daeng , Din Daeng , Bangkok"
11562,2020-08-31 07:00:00+07:00,12.0,"Din Daeng , Din Daeng , Bangkok"
11563,2020-09-01 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11564,2020-09-02 07:00:00+07:00,17.0,"Din Daeng , Din Daeng , Bangkok"
11565,2020-09-03 07:00:00+07:00,14.0,"Din Daeng , Din Daeng , Bangkok"
11566,2020-09-04 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11567,2020-09-05 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11568,2020-09-06 07:00:00+07:00,9.0,"Din Daeng , Din Daeng , Bangkok"
11569,2020-09-07 07:00:00+07:00,7.0,"Din Daeng , Din Daeng , Bangkok"
11570,2020-09-08 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11571,2020-09-09 07:00:00+07:00,15.0,"Din Daeng , Din Daeng , Bangkok"
11572,2020-09-10 07:00:00+07:00,14.0,"Din Daeng , Din Daeng , Bangkok"
11573,2020-09-11 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11574,2020-09-12 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11575,2020-09-13 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11576,2020-09-14 07:00:00+07:00,12.0,"Din Daeng , Din Daeng , Bangkok"
11577,2020-09-15 07:00:00+07:00,14.0,"Din Daeng , Din Daeng , Bangkok"
11578,2020-09-16 07:00:00+07:00,12.0,"Din Daeng , Din Daeng , Bangkok"
11579,2020-09-17 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11580,2020-09-18 07:00:00+07:00,14.0,"Din Daeng , Din Daeng , Bangkok"
11581,2020-09-19 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11582,2020-09-20 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11583,2020-09-21 07:00:00+07:00,16.0,"Din Daeng , Din Daeng , Bangkok"
11584,2020-09-22 07:00:00+07:00,14.0,"Din Daeng , Din Daeng , Bangkok"
11585,2020-09-23 07:00:00+07:00,20.0,"Din Daeng , Din Daeng , Bangkok"
11586,2020-09-24 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11587,2020-09-25 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11588,2020-09-26 07:00:00+07:00,7.0,"Din Daeng , Din Daeng , Bangkok"
11589,2020-09-27 07:00:00+07:00,7.0,"Din Daeng , Din Daeng , Bangkok"
11590,2020-09-28 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11591,2020-09-29 07:00:00+07:00,8.0,"Din Daeng , Din Daeng , Bangkok"
11592,2020-09-30 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11593,2020-10-01 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11594,2020-10-02 07:00:00+07:00,10.0,"Din Daeng , Din Daeng , Bangkok"
11595,2020-10-03 07:00:00+07:00,16.0,"Din Daeng , Din Daeng , Bangkok"
11596,2020-10-04 07:00:00+07:00,12.0,"Din Daeng , Din Daeng , Bangkok"
11597,2020-10-05 07:00:00+07:00,14.0,"Din Daeng , Din Daeng , Bangkok"
11598,2020-10-06 07:00:00+07:00,17.0,"Din Daeng , Din Daeng , Bangkok"
11599,2020-10-07 07:00:00+07:00,15.0,"Din Daeng , Din Daeng , Bangkok"
11600,2020-10-08 07:00:00+07:00,11.0,"Din Daeng , Din Daeng , Bangkok"
11601,2020-10-09 07:00:00+07:00,9.0,"Din Daeng , Din Daeng , Bangkok"
11602,2020-10-10 07:00:00+07:00,12.0,"Din Daeng , Din Daeng , Bangkok"
11603,2020-10-11 07:00:00+07:00,15.0,"Din Daeng , Din Daeng , Bangkok"
11604,2020-10-12 07:00:00+07:00,22.0,"Din Daeng , Din Daeng , Bangkok"
11605,2020-10-13 07:00:00+07:00,16.0,"Din Daeng , Din Daeng , Bangkok"
11606,2020-10-14 07:00:00+07:00,18.0,"Din Daeng , Din Daeng , Bangkok"
11607,2020-10-15 07:00:00+07:00,14.0,"Din Daeng , Din Daeng , Bangkok"
11608,2020-10-16 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11609,2020-10-17 07:00:00+07:00,8.0,"Din Daeng , Din Daeng , Bangkok"
11610,2020-10-18 07:00:00+07:00,8.0,"Din Daeng , Din Daeng , Bangkok"
11611,2020-10-19 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11612,2020-10-20 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11613,2020-10-21 07:00:00+07:00,13.0,"Din Daeng , Din Daeng , Bangkok"
11614,2020-10-22 07:00:00+07:00,20.0,"Din Daeng , Din Daeng , Bangkok"
11615,2020-10-23 07:00:00+07:00,24.0,"Din Daeng , Din Daeng , Bangkok"
11616,2020-10-24 07:00:00+07:00,30.0,"Din Daeng , Din Daeng , Bangkok"
11617,2020-10-25 07:00:00+07:00,38.0,"Din Daeng , Din Daeng , Bangkok"
11618,2020-10-26 07:00:00+07:00,38.0,"Din Daeng , Din Daeng , Bangkok"
11619,2020-10-27 07:00:00+07:00,27.0,"Din Daeng , Din Daeng , Bangkok"
11620,2020-10-28 07:00:00+07:00,24.0,"Din Daeng , Din Daeng , Bangkok"
11621,2020-10-29 07:00:00+07:00,18.0,"Din Daeng , Din Daeng , Bangkok"
11622,2020-10-30 07:00:00+07:00,17.0,"Din Daeng , Din Daeng , Bangkok"
11623,2020-10-31 07:00:00+07:00,17.0,"Din Daeng , Din Daeng , Bangkok"
11624,2020-11-01 07:00:00+07:00,15.0,"Din Daeng , Din Daeng , Bangkok"
11625,2020-11-02 07:00:00+07:00,21.0,"Din Daeng , Din Daeng , Bangkok"
11626,2020-11-03 07:00:00+07:00,21.0,"Din Daeng , Din Daeng , Bangkok"
11627,2020-11-04 07:00:00+07:00,26.0,"Din Daeng , Din Daeng , Bangkok"
11628,2020-11-05 07:00:00+07:00,22.0,"Din Daeng , Din Daeng , Bangkok"
11629,2020-11-06 07:00:00+07:00,24.0,"Din Daeng , Din Daeng , Bangkok"
11630,2020-11-07 07:00:00+07:00,18.0,"Din Daeng , Din Daeng , Bangkok"
11631,2020-11-08 07:00:00+07:00,34.0,"Din Daeng , Din Daeng , Bangkok"
11632,2020-11-09 07:00:00+07:00,32.0,"Din Daeng , Din Daeng , Bangkok"
11633,2020-11-10 07:00:00+07:00,33.0,"Din Daeng , Din Daeng , Bangkok"
11634,2020-11-11 07:00:00+07:00,27.0,"Din Daeng , Din Daeng , Bangkok"
11635,2020-11-12 07:00:00+07:00,22.0,"Din Daeng , Din Daeng , Bangkok"
11636,2020-11-13 07:00:00+07:00,31.0,"Din Daeng , Din Daeng , Bangkok"
11637,2020-11-14 07:00:00+07:00,37.0,"Din Daeng , Din Daeng , Bangkok"
11638,2020-11-15 07:00:00+07:00,42.0,"Din Daeng , Din Daeng , Bangkok"
11639,2020-11-16 07:00:00+07:00,22.0,"Din Daeng , Din Daeng , Bangkok"
11640,2020-11-17 07:00:00+07:00,26.0,"Din Daeng , Din Daeng , Bangkok"
11641,2020-11-18 07:00:00+07:00,25.0,"Din Daeng , Din Daeng , Bangkok"
11642,2020-11-19 07:00:00+07:00,33.0,"Din Daeng , Din Daeng , Bangkok"
11643,2020-11-20 07:00:00+07:00,30.0,"Din Daeng , Din Daeng , Bangkok"
11644,2020-11-21 07:00:00+07:00,23.0,"Din Daeng , Din Daeng , Bangkok"
11645,2020-11-22 07:00:00+07:00,18.0,"Din Daeng , Din Daeng , Bangkok"
11646,2020-11-23 07:00:00+07:00,26.0,"Din Daeng , Din Daeng , Bangkok"
11647,2020-11-24 07:00:00+07:00,18.0,"Din Daeng , Din Daeng , Bangkok"
11648,2020-11-25 07:00:00+07:00,20.0,"Din Daeng , Din Daeng , Bangkok"
11649,2020-11-26 07:00:00+07:00,18.0,"Din Daeng , Din Daeng , Bangkok"
11650,2020-11-27 07:00:00+07:00,14.0,"Din Daeng , Din Daeng , Bangkok"
11651,2020-11-28 07:00:00+07:00,20.0,"Din Daeng , Din Daeng , Bangkok"
11652,2020-11-29 07:00:00+07:00,20.0,"Din Daeng , Din Daeng , Bangkok"
11653,2020-11-30 07:00:00+07:00,18.0,"Din Daeng , Din Daeng , Bangkok"
11654,2020-12-01 07:00:00+07:00,18.0,"Din Daeng , Din Daeng , Bangkok"
11655,2020-12-02 07:00:00+07:00,17.0,"Din Daeng , Din Daeng , Bangkok"
11656,2020-12-03 07:00:00+07:00,16.0,"Din Daeng , Din Daeng , Bangkok"
11657,2020-12-04 07:00:00+07:00,22.0,"Din Daeng , Din Daeng , Bangkok"
11658,2020-12-05 07:00:00+07:00,25.0,"Din Daeng , Din Daeng , Bangkok"
11659,2020-12-06 07:00:00+07:00,29.0,"Din Daeng , Din Daeng , Bangkok"
11660,2020-12-07 07:00:00+07:00,33.0,"Din Daeng , Din Daeng , Bangkok"
11661,2020-12-08 07:00:00+07:00,29.0,"Din Daeng , Din Daeng , Bangkok"
11662,2020-12-09 07:00:00+07:00,30.0,"Din Daeng , Din Daeng , Bangkok"
11663,2020-12-10 07:00:00+07:00,40.0,"Din Daeng , Din Daeng , Bangkok"
11664,2020-12-11 07:00:00+07:00,49.0,"Din Daeng , Din Daeng , Bangkok"
11665,2020-12-12 07:00:00+07:00,41.0,"Din Daeng , Din Daeng , Bangkok"
11666,2020-12-13 07:00:00+07:00,43.0,"Din Daeng , Din Daeng , Bangkok"
11667,2020-12-14 07:00:00+07:00,49.0,"Din Daeng , Din Daeng , Bangkok"
11668,2020-12-15 07:00:00+07:00,46.0,"Din Daeng , Din Daeng , Bangkok"
11669,2020-12-16 07:00:00+07:00,30.0,"Din Daeng , Din Daeng , Bangkok"
11670,2020-12-17 07:00:00+07:00,21.0,"Din Daeng , Din Daeng , Bangkok"
11671,2020-12-18 07:00:00+07:00,25.0,"Din Daeng , Din Daeng , Bangkok"
11672,2020-12-19 07:00:00+07:00,19.0,"Din Daeng , Din Daeng , Bangkok"
11673,2020-12-20 07:00:00+07:00,21.0,"Din Daeng , Din Daeng , Bangkok"
11674,2020-12-21 07:00:00+07:00,22.0,"Din Daeng , Din Daeng , Bangkok"
11675,2020-12-22 07:00:00+07:00,32.0,"Din Daeng , Din Daeng , Bangkok"
11676,2020-12-23 07:00:00+07:00,39.0,"Din Daeng , Din Daeng , Bangkok"
11677,2020-12-24 07:00:00+07:00,39.0,"Din Daeng , Din Daeng , Bangkok"
11678,2020-12-25 07:00:00+07:00,37.0,"Din Daeng , Din Daeng , Bangkok"
11679,2020-12-26 07:00:00+07:00,31.0,"Din Daeng , Din Daeng , Bangkok"
11680,2020-12-27 07:00:00+07:00,29.0,"Din Daeng , Din Daeng , Bangkok"
11681,2020-12-28 07:00:00+07:00,24.0,"Din Daeng , Din Daeng , Bangkok"
11682,2020-12-29 07:00:00+07:00,29.0,"Din Daeng , Din Daeng , Bangkok"
11683,2020-12-30 07:00:00+07:00,27.0,"Din Daeng , Din Daeng , Bangkok"
11684,2020-12-31 07:00:00+07:00,20.0,"Din Daeng , Din Daeng , Bangkok"
11685,2020-01-01 07:00:00+07:00,20.0,"Phaya Thai , Phaya Thai , Bangkok"
11686,2020-01-02 07:00:00+07:00,24.0,"Phaya Thai , Phaya Thai , Bangkok"
11687,2020-01-03 07:00:00+07:00,27.0,"Phaya Thai , Phaya Thai , Bangkok"
11688,2020-01-04 07:00:00+07:00,34.0,"Phaya Thai , Phaya Thai , Bangkok"
11689,2020-01-05 07:00:00+07:00,38.0,"Phaya Thai , Phaya Thai , Bangkok"
11690,2020-01-06 07:00:00+07:00,40.0,"Phaya Thai , Phaya Thai , Bangkok"
11691,2020-01-07 07:00:00+07:00,38.0,"Phaya Thai , Phaya Thai , Bangkok"
11692,2020-01-08 07:00:00+07:00,49.0,"Phaya Thai , Phaya Thai , Bangkok"
11693,2020-01-09 07:00:00+07:00,47.0,"Phaya Thai , Phaya Thai , Bangkok"
11694,2020-01-10 07:00:00+07:00,70.0,"Phaya Thai , Phaya Thai , Bangkok"
11695,2020-01-11 07:00:00+07:00,42.0,"Phaya Thai , Phaya Thai , Bangkok"
11696,2020-01-12 07:00:00+07:00,33.0,"Phaya Thai , Phaya Thai , Bangkok"
11697,2020-01-13 07:00:00+07:00,30.0,"Phaya Thai , Phaya Thai , Bangkok"
11698,2020-01-14 07:00:00+07:00,29.0,"Phaya Thai , Phaya Thai , Bangkok"
11699,2020-01-15 07:00:00+07:00,31.0,"Phaya Thai , Phaya Thai , Bangkok"
11700,2020-01-16 07:00:00+07:00,37.0,"Phaya Thai , Phaya Thai , Bangkok"
11701,2020-01-17 07:00:00+07:00,42.0,"Phaya Thai , Phaya Thai , Bangkok"
11702,2020-01-18 07:00:00+07:00,52.0,"Phaya Thai , Phaya Thai , Bangkok"
11703,2020-01-19 07:00:00+07:00,52.0,"Phaya Thai , Phaya Thai , Bangkok"
11704,2020-01-20 07:00:00+07:00,56.0,"Phaya Thai , Phaya Thai , Bangkok"
11705,2020-01-21 07:00:00+07:00,45.0,"Phaya Thai , Phaya Thai , Bangkok"
11706,2020-01-22 07:00:00+07:00,32.0,"Phaya Thai , Phaya Thai , Bangkok"
11707,2020-01-23 07:00:00+07:00,33.0,"Phaya Thai , Phaya Thai , Bangkok"
11708,2020-01-24 07:00:00+07:00,24.0,"Phaya Thai , Phaya Thai , Bangkok"
11709,2020-01-25 07:00:00+07:00,16.0,"Phaya Thai , Phaya Thai , Bangkok"
11710,2020-01-26 07:00:00+07:00,15.0,"Phaya Thai , Phaya Thai , Bangkok"
11711,2020-01-27 07:00:00+07:00,19.0,"Phaya Thai , Phaya Thai , Bangkok"
11712,2020-01-28 07:00:00+07:00,26.0,"Phaya Thai , Phaya Thai , Bangkok"
11713,2020-01-29 07:00:00+07:00,29.0,"Phaya Thai , Phaya Thai , Bangkok"
11714,2020-01-30 07:00:00+07:00,29.0,"Phaya Thai , Phaya Thai , Bangkok"
11715,2020-01-31 07:00:00+07:00,45.0,"Phaya Thai , Phaya Thai , Bangkok"
11716,2020-02-01 07:00:00+07:00,55.0,"Phaya Thai , Phaya Thai , Bangkok"
11717,2020-02-02 07:00:00+07:00,59.0,"Phaya Thai , Phaya Thai , Bangkok"
11718,2020-02-03 07:00:00+07:00,46.0,"Phaya Thai , Phaya Thai , Bangkok"
11719,2020-02-04 07:00:00+07:00,44.0,"Phaya Thai , Phaya Thai , Bangkok"
11720,2020-02-05 07:00:00+07:00,31.0,"Phaya Thai , Phaya Thai , Bangkok"
11721,2020-02-06 07:00:00+07:00,22.0,"Phaya Thai , Phaya Thai , Bangkok"
11722,2020-02-07 07:00:00+07:00,30.0,"Phaya Thai , Phaya Thai , Bangkok"
11723,2020-02-08 07:00:00+07:00,35.0,"Phaya Thai , Phaya Thai , Bangkok"
11724,2020-02-09 07:00:00+07:00,39.0,"Phaya Thai , Phaya Thai , Bangkok"
11725,2020-02-10 07:00:00+07:00,43.0,"Phaya Thai , Phaya Thai , Bangkok"
11726,2020-02-11 07:00:00+07:00,46.0,"Phaya Thai , Phaya Thai , Bangkok"
11727,2020-02-12 07:00:00+07:00,36.0,"Phaya Thai , Phaya Thai , Bangkok"
11728,2020-02-13 07:00:00+07:00,12.0,"Phaya Thai , Phaya Thai , Bangkok"
11729,2020-02-14 07:00:00+07:00,12.0,"Phaya Thai , Phaya Thai , Bangkok"
11730,2020-02-15 07:00:00+07:00,15.0,"Phaya Thai , Phaya Thai , Bangkok"
11731,2020-02-16 07:00:00+07:00,14.0,"Phaya Thai , Phaya Thai , Bangkok"
11732,2020-02-17 07:00:00+07:00,15.0,"Phaya Thai , Phaya Thai , Bangkok"
11733,2020-02-18 07:00:00+07:00,30.0,"Phaya Thai , Phaya Thai , Bangkok"
11734,2020-02-19 07:00:00+07:00,48.0,"Phaya Thai , Phaya Thai , Bangkok"
11735,2020-02-20 07:00:00+07:00,54.0,"Phaya Thai , Phaya Thai , Bangkok"
11736,2020-02-21 07:00:00+07:00,49.0,"Phaya Thai , Phaya Thai , Bangkok"
11737,2020-02-22 07:00:00+07:00,50.0,"Phaya Thai , Phaya Thai , Bangkok"
